subject_id,sweep_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,rmse,mae,window_rmse_mean,window_mae_mean,num_windows,num_series,rr_rmse,rr_mae,rr_window_rmse_mean,rr_window_mae_mean,rr_ks_mean,rr_ks_cutoff_mean,rr_ks_pass_rate,waveform_rr_rmse,waveform_rr_mae,waveform_rr_window_rmse_mean,waveform_rr_window_mae_mean,waveform_rr_ks_mean,waveform_rr_ks_cutoff_mean,waveform_rr_ks_pass_rate
19830,waveform_context,TimesFM,2048,256,2048,256,0.25039780139923096,0.10932896286249161,0.16944847514969297,0.1093289582640864,32,64,28.901395797729492,15.452287673950195,15.925619587302208,15.452287673950195,0.6724861824609007,0.08499999999999999,0.0,23.259113311767578,13.260273933410645,20.532074740299812,18.82852561198748,0.5405223871582574,0.830261993537552,0.7115384615384616
19830,waveform_context,Chronos-2,2048,256,2048,256,0.23746733367443085,0.10623668134212494,0.16527956956997514,0.10623669074266218,32,64,34.62506866455078,21.3897647857666,23.721163272857666,21.38976452499628,0.5153501186088828,0.08499999999999999,0.0,21.301511764526367,8.035087585449219,10.79645316362381,9.64333334684372,0.5253579209515765,0.8657424540790466,0.7592592592592593
19830,waveform_context,Moirai 2.0,2048,256,2048,256,0.2532733082771301,0.11685417592525482,0.1785081138368696,0.11685417633270845,32,64,50.93783950805664,42.04271697998047,48.86655277013779,42.04271733760834,0.5392461869120476,0.08499999999999999,0.0,14.625320434570312,9.149999618530273,11.040438029501173,9.583333280351427,0.42086960249838906,1.0902939935156408,1.0
19830,waveform_context,TimesFM,2048,512,2048,512,0.21182607114315033,0.09668481349945068,0.16602939320728183,0.09668481344124302,32,64,22.15621566772461,10.998977661132812,11.519644320011139,10.998978458344936,0.5644997516699712,0.060104076400856535,0.0,20.96354103088379,8.619760513305664,15.843005453718119,13.102339904369979,0.5730650829671358,0.5954456370546362,0.5344827586206896
19830,waveform_context,Chronos-2,2048,512,2048,512,0.26366716623306274,0.11353587359189987,0.18164065305609256,0.11353586762561463,32,64,37.957275390625,27.13653564453125,35.24089205265045,27.136535197496414,0.5352657841669096,0.060104076400856535,0.0,17.550739288330078,6.407582759857178,7.660549627650868,5.788874457641081,0.5085370231839081,0.6069008862334542,0.65
19830,waveform_context,Moirai 2.0,2048,512,2048,512,0.20312483608722687,0.09843368828296661,0.16395071032457054,0.09843368793372065,32,64,60.703582763671875,54.804542541503906,60.543532371520996,54.8045437335968,0.6085428036176355,0.060104076400856535,0.0,52.29423904418945,18.27083396911621,32.00015648206075,28.805555542310078,0.45430461524615345,1.1249890793716237,0.9722222222222222
19830,waveform_context,TimesFM,2048,1024,2048,1024,0.18728795647621155,0.09140495210886002,0.16696130228228867,0.09140495024621487,32,64,28.012956619262695,8.666156768798828,24.63342446088791,8.666156761348248,0.4001780732347041,0.042499999999999996,0.0,12.914896965026855,4.851421356201172,9.492943443598286,7.724870797126524,0.6178093388549237,0.41330817768569145,0.14516129032258066
19830,waveform_context,Chronos-2,2048,1024,2048,1024,0.22089780867099762,0.09674759209156036,0.16806429298594594,0.09674759628251195,32,64,53.7269401550293,40.8116455078125,53.10098958015442,40.811648190021515,0.6770242315079276,0.042499999999999996,0.0,54.841407775878906,14.232044219970703,28.716646910797465,15.467988471551376,0.4297602521035175,0.4770045186314459,0.6229508196721312
19830,waveform_context,Moirai 2.0,2048,1024,2048,1024,0.17467941343784332,0.08652672916650772,0.15237324556801468,0.08652672491734847,32,64,59.77337646484375,45.48362350463867,56.30110841989517,45.48362335562706,0.6334234020418537,0.042499999999999996,0.0,50.39363098144531,19.42168617248535,26.652609479838404,23.078981794159986,0.48016642547186716,1.037677154137273,0.9
19830,waveform_context,TimesFM,4096,256,4096,256,0.14094431698322296,0.0783766582608223,0.13626335700973868,0.07837665808619931,32,64,5.706537246704102,5.10493278503418,5.659779027104378,5.104933127760887,0.6561999351033891,0.08499999999999999,0.0,15.431446075439453,9.165802955627441,11.980049776652503,10.08333334657881,0.4658417890927592,0.7752863864205679,0.8095238095238095
19830,waveform_context,Chronos-2,4096,256,4096,256,0.13543283939361572,0.07285191118717194,0.13111754960846156,0.07285190903348848,32,64,16.222408294677734,7.997639179229736,10.379270061850548,7.997638925909996,0.4020482349288335,0.08499999999999999,0.0,12.139728546142578,6.182539463043213,6.0202149937550224,5.120833351214727,0.5006692794693982,0.8279955778358911,0.7777777777777778
