subject_id,sweep_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,rmse,mae,window_rmse_mean,window_mae_mean,num_windows,num_series,rr_rmse,rr_mae,rr_window_rmse_mean,rr_window_mae_mean,rr_true_local_std_mean,rr_pred_local_std_mean,rr_local_std_ratio,rr_local_std_deficit,rr_ks_mean,rr_ks_cutoff_mean,rr_ks_pass_rate,waveform_rr_rmse,waveform_rr_mae,waveform_rr_window_rmse_mean,waveform_rr_window_mae_mean,waveform_rr_true_local_std_mean,waveform_rr_pred_local_std_mean,waveform_rr_local_std_ratio,waveform_rr_local_std_deficit,waveform_rr_ks_mean,waveform_rr_ks_cutoff_mean,waveform_rr_ks_pass_rate
18177,waveform_context,TimesFM,2048,256,2048,256,0.2355407476425171,0.1542203426361084,0.2182006899965927,0.15422035282244906,32,64,36.62858963012695,5.970839500427246,36.628389835357666,5.970839619636536,NA,NA,NA,NA,0.35796926153669767,0.08499999999999999,0.0,11.967245101928711,6.3271026611328125,9.298029273748398,7.893229201901704,NA,NA,NA,NA,0.49922219237871907,0.7649309981070899,0.875
18177,waveform_context,Chronos-2,2048,256,2048,256,0.23063874244689941,0.1513974666595459,0.21229981980286539,0.15139746386557817,32,64,38.347747802734375,10.579259872436523,38.21065580844879,10.579259514808655,NA,NA,NA,NA,0.40189606936389843,0.08499999999999999,0.0,9.803657531738281,4.867021083831787,7.23109451766874,5.991803286505527,NA,NA,NA,NA,0.5208882745374909,0.7651477998196163,0.8095238095238095
18177,waveform_context,Moirai 2.0,2048,256,2048,256,0.2710022032260895,0.18934425711631775,0.25227494165301323,0.1893442547880113,32,64,53.9793815612793,30.82624053955078,53.53785824775696,30.826241314411163,NA,NA,NA,NA,0.297425430908214,0.08499999999999999,0.0,15.522027015686035,10.34666633605957,14.334098267204622,12.509803892935023,NA,NA,NA,NA,0.40947660129382546,1.0047570276882416,0.95
18177,waveform_context,TimesFM,2048,512,2048,512,0.2697199583053589,0.19052869081497192,0.25720761984121054,0.1905286986147985,32,64,22.486106872558594,5.118470668792725,20.717150315642357,5.11847048997879,NA,NA,NA,NA,0.41207863232952885,0.060104076400856535,0.0,44.25054931640625,9.82608699798584,19.637727916240692,12.011346690356731,NA,NA,NA,NA,0.5299427178667926,0.5711003807366988,0.59375
18177,waveform_context,Chronos-2,2048,512,2048,512,0.2611096501350403,0.18081609904766083,0.246859852806665,0.18081608845386654,32,64,31.025360107421875,16.594276428222656,28.580120369791985,16.594274669885635,NA,NA,NA,NA,0.47760509282730695,0.060104076400856535,0.0,48.79214096069336,10.487654685974121,20.94166040708942,12.68949695075712,NA,NA,NA,NA,0.44605494777759824,0.6101687632371318,0.796875
18177,waveform_context,Moirai 2.0,2048,512,2048,512,0.28468140959739685,0.210417240858078,0.27232827455736697,0.2104172317776829,32,64,58.25802993774414,45.95446014404297,54.96154619753361,45.954459607601166,NA,NA,NA,NA,0.6125844249393322,0.060104076400856535,0.0,61.0688591003418,17.839622497558594,28.22108248869578,22.81954376730654,NA,NA,NA,NA,0.44926224616810356,0.9665154842049529,0.9069767441860465
18177,waveform_context,TimesFM,2048,1024,2048,1024,0.27519094944000244,0.19405949115753174,0.26643219077959657,0.19405948906205595,32,64,46.55215835571289,6.985590934753418,46.51984107494354,6.985590934753418,NA,NA,NA,NA,0.2959351962519158,0.042499999999999996,0.0,33.25025177001953,8.035264015197754,17.47917988244444,10.147876822855324,NA,NA,NA,NA,0.5588606378576872,0.4199739581004999,0.1875
18177,waveform_context,Chronos-2,2048,1024,2048,1024,0.25647395849227905,0.17899256944656372,0.24525849614292383,0.1789925650227815,32,64,56.49241638183594,22.65643310546875,55.290626525878906,22.656431958079338,NA,NA,NA,NA,0.43103974891370217,0.042499999999999996,0.0,57.04195022583008,15.080785751342773,41.48454092741012,26.167547442018986,NA,NA,NA,NA,0.4047602296129721,0.5139778821500078,0.578125
18177,waveform_context,Moirai 2.0,2048,1024,2048,1024,0.273560106754303,0.19708649814128876,0.26265143509954214,0.19708649127278477,32,64,64.25946044921875,33.94306564331055,61.762646436691284,33.943066358566284,NA,NA,NA,NA,0.681416659082855,0.042499999999999996,0.0,60.32297897338867,17.042856216430664,38.79989620966789,33.590335292693894,NA,NA,NA,NA,0.4702131100328685,0.9081904551931149,0.7058823529411765
18177,waveform_context,TimesFM,4096,256,4096,256,0.2534092664718628,0.16763973236083984,0.23904622450936586,0.1676397288683802,32,64,36.571014404296875,6.039168357849121,36.5708372592926,6.039168745279312,NA,NA,NA,NA,0.39490617825718477,0.08499999999999999,0.0,14.772575378417969,8.172897338867188,11.562220976466225,10.298941804303062,NA,NA,NA,NA,0.537862910307361,0.7634665734661025,0.8125
