subject_id,sweep_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,rmse,mae,window_rmse_mean,window_mae_mean,num_windows,num_series,rr_rmse,rr_mae,rr_window_rmse_mean,rr_window_mae_mean,rr_ks_mean,rr_ks_cutoff_mean,rr_ks_pass_rate,waveform_rr_rmse,waveform_rr_mae,waveform_rr_window_rmse_mean,waveform_rr_window_mae_mean,waveform_rr_ks_mean,waveform_rr_ks_cutoff_mean,waveform_rr_ks_pass_rate
16273,waveform_context,TimesFM,2048,256,2048,256,0.5373386740684509,0.28291386365890503,0.4848182622808963,0.28291386226192117,32,64,6.59367036819458,5.316686630249023,6.496500059962273,5.316686436533928,0.36048876859717827,0.08499999999999999,0.0,32.24074935913086,16.037267684936523,24.460555927827954,22.596354166977108,0.5190870867043371,0.8736900535148222,0.8125
16273,waveform_context,Chronos-2,2048,256,2048,256,0.5366963148117065,0.2760736048221588,0.474904595175758,0.2760736015625298,32,64,12.846773147583008,9.774871826171875,12.16135784983635,9.774871438741684,0.40249611261862567,0.08499999999999999,0.0,7.255682468414307,4.9347825050354,5.408430653517364,4.75819670567747,0.5442979098985573,0.8513264208551672,0.8125
16273,waveform_context,Moirai 2.0,2048,256,2048,256,0.5157756805419922,0.26691922545433044,0.4618197721429169,0.26691922917962074,32,64,47.6356086730957,35.0606575012207,46.583303451538086,35.06065511703491,0.44890448211246137,0.08499999999999999,0.0,21.676599502563477,11.625,12.503240040370397,12.5,0.49499990380790726,1.280333044482741,1.0
16273,waveform_context,TimesFM,2048,512,2048,512,0.5140311121940613,0.24930183589458466,0.46814700588583946,0.24930185091216117,32,64,7.489295482635498,5.745119094848633,7.38670802116394,5.745119288563728,0.3072015588870295,0.060104076400856535,0.0,27.81937599182129,12.841772079467773,22.71373755298555,18.709895914420485,0.5857047618210964,0.6376178552439045,0.5
16273,waveform_context,Chronos-2,2048,512,2048,512,0.4659121334552765,0.22324992716312408,0.4247123214881867,0.22324993193615228,32,64,33.84156799316406,23.837066650390625,32.95065224170685,23.83706521987915,0.42523769825734364,0.060104076400856535,0.0,25.712221145629883,6.043010711669922,9.121466912721333,7.027192972208324,0.5450116868933852,0.6323533631516779,0.6333333333333333
16273,waveform_context,Moirai 2.0,2048,512,2048,512,0.4897139370441437,0.24088475108146667,0.44519263156689703,0.24088473652955145,32,64,67.57939910888672,58.21488952636719,66.63127622008324,58.214892745018005,0.5284691166799115,0.060104076400856535,0.0,116.55873107910156,54.4375,70.87310214837392,70.84999998410542,0.47345458186030737,1.247792922298649,0.9642857142857143
16273,waveform_context,TimesFM,2048,1024,2048,1024,0.4860229790210724,0.23312316834926605,0.44249194604344666,0.2331231691641733,32,64,9.677520751953125,7.605372428894043,9.545655190944672,7.605371937155724,0.3072292367242839,0.042499999999999996,0.0,31.799291610717773,14.101082801818848,27.224698623021443,20.09285122629196,0.6051046280519679,0.5052320733736934,0.3492063492063492
16273,waveform_context,Chronos-2,2048,1024,2048,1024,0.45395636558532715,0.21006613969802856,0.4137726065237075,0.21006613480858505,32,64,51.048377990722656,41.57493591308594,49.98695796728134,41.57493054866791,0.4822427334699531,0.042499999999999996,0.0,21.48477554321289,7.625,8.558764138120287,5.946808470056412,0.5518498076317184,0.6375047395661636,0.43103448275862066
16273,waveform_context,Moirai 2.0,2048,1024,2048,1024,0.4754650592803955,0.22304637730121613,0.4298800465185195,0.22304637602064759,32,64,54.41022491455078,41.324947357177734,44.694107353687286,41.32494390010834,0.6094931362001702,0.042499999999999996,0.0,95.5008773803711,38.83333206176758,63.310348868370056,63.27857143538339,0.4710587904621925,1.256714619963301,0.9722222222222222
16273,waveform_context,TimesFM,4096,256,4096,256,0.5072664022445679,0.2596457004547119,0.4533249076921493,0.259645713143982,32,64,5.978313446044922,4.747663497924805,5.880679398775101,4.747663341462612,0.2474775616987716,0.08499999999999999,0.0,29.094614028930664,13.310344696044922,20.84405527407663,18.3903508730102,0.5471535518467315,0.87476895689092,0.847457627118644
16273,waveform_context,Chronos-2,4096,256,4096,256,0.4860977828502655,0.248481884598732,0.42420754802878946,0.24848189821932465,32,64,11.32641315460205,8.070795059204102,9.80897244811058,8.070795476436615,0.3557266888877315,0.08499999999999999,0.0,11.887948036193848,5.714285850524902,6.576143989797498,5.46038251089268,0.5134879723869992,0.8631697550576637,0.873015873015873
16273,waveform_context,Moirai 2.0,4096,256,4096,256,0.5082871317863464,0.26276296377182007,0.45728499139659107,0.2627629927592352,32,64,52.10523986816406,40.19160461425781,51.48451590538025,40.19160461425781,0.4309765241366016,0.08499999999999999,0.0,9.882644653320312,7.666666507720947,8.104536056518555,8.1,0.45789465782484756,1.318070023411969,1.0
16273,waveform_context,TimesFM,4096,512,4096,512,0.49836084246635437,0.24189160764217377,0.45445000007748604,0.241891615325585,32,64,7.727709770202637,5.9093756675720215,7.589215934276581,5.909375548362732,0.25705533427936034,0.060104076400856535,0.0,25.287769317626953,11.622302055358887,19.036379755553554,15.637853113271422,0.573189449970672,0.6736628836707325,0.5245901639344263
