subject_id,sweep_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,rmse,mae,window_rmse_mean,window_mae_mean,num_windows,num_series,rr_rmse,rr_mae,rr_window_rmse_mean,rr_window_mae_mean,rr_true_local_std_mean,rr_pred_local_std_mean,rr_local_std_ratio,rr_local_std_deficit,rr_ks_mean,rr_ks_cutoff_mean,rr_ks_pass_rate,waveform_rr_rmse,waveform_rr_mae,waveform_rr_window_rmse_mean,waveform_rr_window_mae_mean,waveform_rr_true_local_std_mean,waveform_rr_pred_local_std_mean,waveform_rr_local_std_ratio,waveform_rr_local_std_deficit,waveform_rr_ks_mean,waveform_rr_ks_cutoff_mean,waveform_rr_ks_pass_rate
16265,waveform_context,TimesFM,2048,256,2048,256,0.42607370018959045,0.16148477792739868,0.37457913532853127,0.1614847673336044,32,64,4.011349678039551,2.9585120677948,3.9629486352205276,2.958511993288994,NA,NA,NA,NA,0.2733249454288342,0.08499999999999999,0.0,13.080793380737305,7.086734771728516,8.908795829862356,7.548177113756537,NA,NA,NA,NA,0.5489193256922579,0.7720468203356547,0.8125
16265,waveform_context,Chronos-2,2048,256,2048,256,0.4271877110004425,0.1472044289112091,0.3703946874011308,0.14720441645476967,32,64,7.291666507720947,4.979827880859375,6.581943795084953,4.979827709496021,NA,NA,NA,NA,0.34088079842839925,0.08499999999999999,0.0,6.78233003616333,3.7837836742401123,4.744484630413353,3.6666666474193335,NA,NA,NA,NA,0.5191196978317065,0.7753342067762138,0.828125
16265,waveform_context,Moirai 2.0,2048,256,2048,256,0.4084882438182831,0.1414823979139328,0.3603722136467695,0.14148239407222718,32,64,44.63668441772461,31.72779083251953,44.08420813083649,31.72779017686844,NA,NA,NA,NA,0.26419647013902603,0.08499999999999999,0.0,12.073189735412598,8.214285850524902,9.739077898172232,7.521367513216459,NA,NA,NA,NA,0.4361048491231977,1.0184852226978114,0.9183673469387755
16265,waveform_context,TimesFM,2048,512,2048,512,0.4471330940723419,0.17679861187934875,0.3950310966465622,0.1767986040795222,32,64,6.365688800811768,4.939762115478516,6.3269104063510895,4.93976216763258,NA,NA,NA,NA,0.33294667734375005,0.060104076400856535,0.0,14.919767379760742,7.771883487701416,11.217919532209635,8.634523760527372,NA,NA,NA,NA,0.5357439265637556,0.5614209722907455,0.59375
16265,waveform_context,Chronos-2,2048,512,2048,512,0.43021082878112793,0.155328631401062,0.3778953079599887,0.15532863838598132,32,64,27.527690887451172,19.7368221282959,26.585648328065872,19.736822247505188,NA,NA,NA,NA,0.481356842501018,0.060104076400856535,0.0,13.043334007263184,6.47857141494751,9.286808269508814,6.506214676772133,NA,NA,NA,NA,0.4600998994730357,0.5908835297718418,0.71875
16265,waveform_context,Moirai 2.0,2048,512,2048,512,0.41718587279319763,0.15209192037582397,0.37042719568125904,0.15209191164467484,32,64,57.45135498046875,47.472267150878906,54.599438443779945,47.4722676128149,NA,NA,NA,NA,0.5266738576274688,0.060104076400856535,0.0,10.485023498535156,6.449999809265137,9.015773495038351,6.9314815402030945,NA,NA,NA,NA,0.45872081156328426,0.8619502132809446,0.8723404255319149
16265,waveform_context,TimesFM,2048,1024,2048,1024,0.45375514030456543,0.17860527336597443,0.3994681837502867,0.17860529001336545,32,64,26.58307456970215,9.968080520629883,26.579955220222473,9.968081563711166,NA,NA,NA,NA,0.47314443125000005,0.042499999999999996,0.0,15.907864570617676,9.08617877960205,15.350978904300266,11.965561817562769,NA,NA,NA,NA,0.5379765072080578,0.5082472771321788,0.40625
16265,waveform_context,Chronos-2,2048,1024,2048,1024,0.4242584705352783,0.15357550978660583,0.37367311166599393,0.1535755000077188,32,64,55.030696868896484,38.22785949707031,54.16392546892166,38.22786045074463,NA,NA,NA,NA,0.408621850867333,0.042499999999999996,0.0,29.601268768310547,11.105262756347656,16.665114634177264,10.667893933314904,NA,NA,NA,NA,0.48271163798693395,0.5926827782306969,0.6774193548387096
16265,waveform_context,Moirai 2.0,2048,1024,2048,1024,0.42458805441856384,0.15449130535125732,0.37518321885727346,0.1544913068646565,32,64,54.82504653930664,37.52409744262695,49.922342360019684,37.52409854531288,NA,NA,NA,NA,0.5896930539370931,0.042499999999999996,0.0,11.402878761291504,7.136752128601074,12.818696669169835,10.887067105088915,NA,NA,NA,NA,0.49086251432829014,0.8973817717271432,0.7804878048780488
16265,waveform_context,TimesFM,4096,256,4096,256,0.4301128387451172,0.16527073085308075,0.3797147776931524,0.16527072561439127,32,64,4.589348793029785,3.331925868988037,4.519322857260704,3.3319257348775864,NA,NA,NA,NA,0.27761970514219664,0.08499999999999999,0.0,10.910582542419434,6.9795918464660645,8.378732522949576,7.101562510244548,NA,NA,NA,NA,0.5386787264435164,0.777561472095524,0.796875
