subject_id,sweep_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,rmse,mae,window_rmse_mean,window_mae_mean,num_windows,num_series,rr_rmse,rr_mae,rr_window_rmse_mean,rr_window_mae_mean,rr_true_local_std_mean,rr_pred_local_std_mean,rr_local_std_ratio,rr_local_std_deficit,rr_ks_mean,rr_ks_cutoff_mean,rr_ks_pass_rate,waveform_rr_rmse,waveform_rr_mae,waveform_rr_window_rmse_mean,waveform_rr_window_mae_mean,waveform_rr_true_local_std_mean,waveform_rr_pred_local_std_mean,waveform_rr_local_std_ratio,waveform_rr_local_std_deficit,waveform_rr_ks_mean,waveform_rr_ks_cutoff_mean,waveform_rr_ks_pass_rate
16786,waveform_context,TimesFM,2048,256,2048,256,0.3653636872768402,0.14317208528518677,0.33153651864267886,0.14317209547152743,32,64,9.17090892791748,6.87924861907959,9.15132999420166,6.879248678684235,NA,NA,NA,NA,0.4599975369298164,0.08499999999999999,0.0,15.45427131652832,8.724138259887695,9.798146319575608,8.645833337679505,NA,NA,NA,NA,0.5285590959220822,0.9155000115947334,0.953125
16786,waveform_context,Chronos-2,2048,256,2048,256,0.3761965334415436,0.13755127787590027,0.3400052486686036,0.13755128835327923,32,64,19.839794158935547,11.948677062988281,14.565028741955757,11.94867753982544,NA,NA,NA,NA,0.33824533119034483,0.08499999999999999,0.0,13.874567985534668,6.299270153045654,8.941879422891708,8.235449734188261,NA,NA,NA,NA,0.4646527505478264,0.9037613789350784,0.953125
16786,waveform_context,Moirai 2.0,2048,256,2048,256,0.348731130361557,0.13034550845623016,0.32065708423033357,0.13034551462624222,32,64,51.8248176574707,36.084205627441406,49.74010992050171,36.084204107522964,NA,NA,NA,NA,0.35517273705888264,0.08499999999999999,0.0,19.127790451049805,14.446808815002441,18.30350227355957,16.76060606349598,NA,NA,NA,NA,0.4183576279827278,1.001678170727045,0.9838709677419355
16786,waveform_context,TimesFM,2048,512,2048,512,0.3767211437225342,0.15341325104236603,0.34333957987837493,0.15341325185727328,32,64,8.96057415008545,6.902858734130859,8.953996241092682,6.90285849571228,NA,NA,NA,NA,0.3742903916335475,0.060104076400856535,0.0,15.199478149414062,8.051724433898926,10.17854630202055,8.289843708276749,NA,NA,NA,NA,0.505767536737192,0.6384108641795525,0.828125
16786,waveform_context,Chronos-2,2048,512,2048,512,0.37604227662086487,0.14228776097297668,0.34464475605636835,0.14228775392984971,32,64,41.682674407958984,27.82040023803711,39.37410348653793,27.820400029420853,NA,NA,NA,NA,0.32545256841956427,0.060104076400856535,0.0,17.945383071899414,9.522448539733887,13.661401581379675,10.592741947981619,NA,NA,NA,NA,0.42033162797410695,0.6607749572604651,0.921875
16786,waveform_context,Moirai 2.0,2048,512,2048,512,0.3536820411682129,0.1437969207763672,0.32705329661257565,0.14379691681824625,32,64,80.7169418334961,67.78096771240234,79.37289136648178,67.78096628189087,NA,NA,NA,NA,0.47738479502268827,0.060104076400856535,0.0,20.433929443359375,12.842424392700195,19.297433102572406,16.517901243986906,NA,NA,NA,NA,0.4827694671776727,0.8025990568321029,0.9032258064516129
16786,waveform_context,TimesFM,2048,1024,2048,1024,0.38725021481513977,0.16799423098564148,0.35460496973246336,0.16799422504846007,32,64,8.081952095031738,6.264993667602539,8.068689167499542,6.264994114637375,NA,NA,NA,NA,0.2499236572851239,0.042499999999999996,0.0,25.02615737915039,12.328125,21.385569032281637,16.80674041248858,NA,NA,NA,NA,0.5067104342638441,0.49663234545544277,0.46875
16786,waveform_context,Chronos-2,2048,1024,2048,1024,0.37189120054244995,0.14874553680419922,0.3427858231589198,0.14874554250855,32,64,70.85320281982422,58.048152923583984,69.76697689294815,58.04815500974655,NA,NA,NA,NA,0.476013285231952,0.042499999999999996,0.0,24.027284622192383,11.639846801757812,20.404096677618206,16.106438978663032,NA,NA,NA,NA,0.41028146806872096,0.5346515746282476,0.7301587301587301
16786,waveform_context,Moirai 2.0,2048,1024,2048,1024,0.36945098638534546,0.1654093712568283,0.3437687624245882,0.16540935693774372,32,64,75.27946472167969,60.12637710571289,65.07473668456078,60.126377403736115,NA,NA,NA,NA,0.6138577143381142,0.042499999999999996,0.0,27.172712326049805,13.045976638793945,22.10099292308726,16.174784386411627,NA,NA,NA,NA,0.5613934342761956,0.736030694687392,0.5967741935483871
16786,waveform_context,TimesFM,4096,256,4096,256,0.3687642514705658,0.14369437098503113,0.3330462164012715,0.14369436906417832,32,64,9.64694881439209,7.346467971801758,9.63188761472702,7.346468538045883,NA,NA,NA,NA,0.5436256357853843,0.08499999999999999,0.0,15.95908260345459,9.461538314819336,11.323654107749462,9.973958350718021,NA,NA,NA,NA,0.5251870640786591,0.9244813183744537,0.9375
16786,waveform_context,Chronos-2,4096,256,4096,256,0.3620070517063141,0.13161638379096985,0.32960897870361805,0.13161638809833676,32,64,22.708847045898438,12.104238510131836,13.991196125745773,12.10423731803894,NA,NA,NA,NA,0.28991326056230937,0.08499999999999999,0.0,7.874507904052734,5.110236167907715,5.872057391206424,5.20555555721124,NA,NA,NA,NA,0.44398105993414694,0.927947973394305,0.984375
16786,waveform_context,Moirai 2.0,4096,256,4096,256,0.3462561368942261,0.12738338112831116,0.31767289293929935,0.12738337693735957,32,64,59.77619934082031,45.436763763427734,58.86442542076111,45.43676370382309,NA,NA,NA,NA,0.4022376847333318,0.08499999999999999,0.0,17.89924430847168,13.21276569366455,16.732004629481924,15.3787878816778,NA,NA,NA,NA,0.40739211361204153,1.0112336061080789,1.0
16786,waveform_context,TimesFM,4096,512,4096,512,0.37724557518959045,0.15383929014205933,0.34314322634600103,0.1538392906077206,32,64,9.018943786621094,6.974562168121338,9.013855695724487,6.974561855196953,NA,NA,NA,NA,0.4178859768653018,0.060104076400856535,0.0,17.23531150817871,9.615385055541992,12.642392750829458,10.077604193240404,NA,NA,NA,NA,0.5163121009515117,0.6515729847344132,0.75
16786,waveform_context,Chronos-2,4096,512,4096,512,0.3691689968109131,0.13969895243644714,0.3390584366861731,0.139698950399179,32,64,36.42573547363281,22.66684913635254,32.76310023665428,22.666848450899124,NA,NA,NA,NA,0.28791286056174775,0.060104076400856535,0.0,17.887935638427734,9.795652389526367,13.800235502055434,10.392622934013117,NA,NA,NA,NA,0.4276826115788651,0.6686426313805305,0.84375
16786,waveform_context,Moirai 2.0,4096,512,4096,512,0.3522573709487915,0.14121757447719574,0.3255911029409617,0.14121757401153445,32,64,84.73191833496094,73.8975601196289,84.60320162773132,73.89756488800049,NA,NA,NA,NA,0.5242564811373606,0.060104076400856535,0.0,27.66364860534668,13.462428092956543,21.65570347223963,18.140773832798004,NA,NA,NA,NA,0.4461588988835625,0.8099366513336098,0.9016393442622951
16786,waveform_context,TimesFM,4096,1024,4096,1024,0.38595202565193176,0.16610543429851532,0.3523033312521875,0.16610542323905975,32,64,7.9996867179870605,6.210023403167725,7.984034612774849,6.210023269057274,NA,NA,NA,NA,0.28304490461633375,0.042499999999999996,0.0,21.453746795654297,10.391592979431152,18.16087030979895,13.449542699321624,NA,NA,NA,NA,0.498419931470675,0.5690661606996739,0.578125
16786,waveform_context,Chronos-2,4096,1024,4096,1024,0.3706607222557068,0.14719238877296448,0.34166875504888594,0.1471923846984282,32,64,71.53649139404297,59.145076751708984,71.31527256965637,59.145073890686035,NA,NA,NA,NA,0.4946720474599121,0.042499999999999996,0.0,34.700218200683594,16.18947410583496,27.386747866142088,20.173257880094575,NA,NA,NA,NA,0.42661396774680616,0.6122311311665792,0.7936507936507936
16786,waveform_context,Moirai 2.0,4096,1024,4096,1024,0.36940866708755493,0.16293878853321075,0.34283901820890605,0.16293877898715436,32,64,78.2513198852539,63.385353088378906,68.22392837703228,63.385359182953835,NA,NA,NA,NA,0.6271242622227784,0.042499999999999996,0.0,23.04034996032715,11.321138381958008,17.870337413704913,14.250916791998822,NA,NA,NA,NA,0.5330436890332042,0.7288618752169368,0.5614035087719298
16786,waveform_context,TimesFM,8192,256,8192,256,0.35879215598106384,0.13834115862846375,0.32197561115026474,0.13834115536883473,32,64,10.264893531799316,8.047593116760254,10.257248252630234,8.047593340277672,NA,NA,NA,NA,0.6059799929923384,0.08499999999999999,0.0,17.14599609375,9.851851463317871,11.520956402644515,10.455729132518172,NA,NA,NA,NA,0.5083156420932484,0.9382679477741267,0.9375
16786,waveform_context,Chronos-2,8192,256,8192,256,0.34898683428764343,0.12812833487987518,0.31461336533538997,0.1281283323187381,32,64,20.40776252746582,11.098432540893555,13.011081635951996,11.098432838916779,NA,NA,NA,NA,0.24562175643306478,0.08499999999999999,0.0,8.66025447845459,5.047244071960449,5.9564121795482325,5.2322404291786135,NA,NA,NA,NA,0.4450723450761507,0.9389772769140433,0.984375
16786,waveform_context,Moirai 2.0,8192,256,8192,256,0.3486212193965912,0.12854880094528198,0.31964753195643425,0.12854881584644318,32,64,71.44728088378906,59.07495880126953,71.04362654685974,59.0749614238739,NA,NA,NA,NA,0.48949070963026775,0.08499999999999999,0.0,18.23056983947754,12.45121955871582,16.042029089397854,14.796296299828423,NA,NA,NA,NA,0.411344287996911,1.0692908198278352,1.0
16786,waveform_context,TimesFM,8192,512,8192,512,0.3712737262248993,0.1534225344657898,0.3386406369972974,0.15342253516428173,32,64,8.978158950805664,7.00123929977417,8.958014070987701,7.001239165663719,NA,NA,NA,NA,0.428863669922478,0.060104076400856535,0.0,19.47361946105957,11.338181495666504,14.756388507783413,11.948697974905372,NA,NA,NA,NA,0.46085530904159194,0.6669007806342071,0.859375
16786,waveform_context,Chronos-2,8192,512,8192,512,0.3721672594547272,0.1435355246067047,0.3421609851066023,0.14353552891407162,32,64,22.876646041870117,12.783899307250977,15.160088554024696,12.783898502588272,NA,NA,NA,NA,0.28978588651711323,0.060104076400856535,0.0,16.881357192993164,9.405941009521484,12.990315973758698,9.815517222059183,NA,NA,NA,NA,0.4503509587610025,0.6666070822705983,0.90625
16786,waveform_context,Moirai 2.0,8192,512,8192,512,0.3566923141479492,0.14640812575817108,0.3298568318132311,0.1464081322774291,32,64,89.2517318725586,80.47889709472656,89.20103788375854,80.47889804840088,NA,NA,NA,NA,0.6535033179687499,0.060104076400856535,0.0,30.681650161743164,14.244754791259766,22.755204260349274,18.562878771261737,NA,NA,NA,NA,0.46892642080116315,0.837758911491625,0.875
16786,waveform_context,TimesFM,8192,1024,8192,1024,0.3781997859477997,0.1604958176612854,0.3459158316254616,0.16049580788239837,32,64,7.86310338973999,6.126760005950928,7.843201756477356,6.1267604529857635,5.421748259285091,0.09555323044093651,0.01762406254796052,5.326195028844155,0.30019872452810026,0.042499999999999996,0.0,29.547245025634766,14.574073791503906,23.78446195995997,18.797349375391764,NA,NA,NA,NA,0.5053920253509545,0.6155236111032345,0.5555555555555556
16786,waveform_context,Chronos-2,8192,1024,8192,1024,0.37308093905448914,0.14799103140830994,0.343617559177801,0.1479910259367898,32,64,58.63528060913086,43.87984085083008,58.27341079711914,43.879841685295105,5.421748259285091,1.5847577082692792,0.2922964388018717,3.8369905510158118,0.475409807062696,0.042499999999999996,0.0,31.236251831054688,14.95862102508545,25.39250064507509,20.504304017776096,NA,NA,NA,NA,0.44917510623535006,0.6436250883381397,0.8253968253968254
16786,waveform_context,Moirai 2.0,8192,1024,8192,1024,0.37006664276123047,0.1628904491662979,0.3432013608980924,0.1628904411336407,32,64,90.57038879394531,82.36325073242188,87.96119946241379,82.36325231194496,5.421748259285091,0.5105784601879738,0.09417229199337603,4.9111697990971175,0.7733164527724796,0.042499999999999996,0.0,67.4767074584961,19.641414642333984,46.94079283664101,39.23522536378158,NA,NA,NA,NA,0.4795244717403439,0.8587853653177813,0.7818181818181819
