sweep_type,metric_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,step_index,rmse,mae,true_sdnn,pred_sdnn,sdnn_ratio,sdnn_deficit,true_rmssd,pred_rmssd,rmssd_ratio,rmssd_deficit,count
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,728,44.505622704823814,17.600771771536934,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,728,NA,NA,13.651610686706228,0.08034220591477423,0.015406070162346634,13.571268480791455,17.600821120632475,0.03283140424277183,0.006886156375345114,17.5679897163897,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,729,13.916664308971828,11.9360398583942,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,729,NA,NA,14.125066373622294,0.08007937374034443,0.01513382222851423,14.044986999881948,18.433159934116198,0.032800345423472696,0.006875387810211558,18.400359588692723,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,730,43.097374982304046,17.187430567211575,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,730,NA,NA,17.777617476410747,0.07994569052892557,0.01500346096866962,17.697671785881823,22.28440049581938,0.0329188792315653,0.006909282138124706,22.25148161658781,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,731,20.58346305953132,13.2425905863444,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,731,NA,NA,17.25551729014054,0.0802201109413823,0.014974362248470204,17.17529717919916,21.656536672310782,0.03312568746889021,0.006906697305583136,21.623410984841897,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,732,26.002537581655716,14.122916022936503,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,732,NA,NA,13.358068701673409,0.0806462711040747,0.014991076764631918,13.277422430569331,17.46490881083365,0.03320480713746327,0.006926557725146331,17.431704003696186,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,733,14.078420533074272,12.00858231385549,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,733,NA,NA,13.42167469588824,0.08138296194396469,0.015104347500895846,13.340291733944278,17.545620361777868,0.033383432045076565,0.00689858393169124,17.512236929732794,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,734,14.005715714560615,12.144153475761414,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,734,NA,NA,13.666091255936067,0.0821591978814383,0.015258144177046332,13.583932058054629,17.993069146448143,0.03348473453943876,0.006889416114839492,17.959584411908697,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,735,28.80874906645881,14.798718942536247,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,735,NA,NA,14.809467387751514,0.08289880205710223,0.015584228746134956,14.72656858569441,19.314366393325546,0.033559587235110315,0.006942802193181306,19.280806806090435,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,736,31.620122061835396,15.088609549734327,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,736,NA,NA,16.445074438529453,0.08352715905830924,0.015763891109898037,16.36154727947114,20.896821972655314,0.033811717169763035,0.006992768259426792,20.863010255485552,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,737,98.39419643084209,26.80999876393212,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,737,NA,NA,16.81267147448552,0.08382333808800689,0.015988113458634216,16.72884813639751,22.196613856573137,0.03378724261555515,0.006947013438884304,22.162826613957588,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,738,25.82519843843248,14.189107868406508,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,738,NA,NA,17.49404332425821,0.08385548429774772,0.0161542017968016,17.41018783996046,23.052166744161944,0.03356540060324345,0.006844832882990321,23.0186013435587,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,739,14.015181197060478,11.876549217436049,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,739,NA,NA,16.215002860636687,0.0841466006601052,0.016391749511948977,16.130856259976582,21.873795618801754,0.03339135925952787,0.006875758019642025,21.84040425954223,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,740,25.535490883721245,13.751527282926771,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,740,NA,NA,15.880458631260552,0.08450983750710127,0.016466888559107877,15.795948793753455,21.35668290079993,0.03336814357290007,0.006952600739111595,21.32331475722703,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,741,18.56503603193495,12.889097531636557,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,741,NA,NA,15.933104640477492,0.08513392916160578,0.01647635846523509,15.847970711315888,21.41421820140306,0.03364025792423836,0.007019187346442641,21.38057794347882,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,742,40.61311621136136,17.074287758933174,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,742,NA,NA,15.923144243693091,0.08547260243929522,0.016425375659796168,15.837671641253799,21.619617122093892,0.03405377189328217,0.007106264784888875,21.58556335020061,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,743,62.206089125739204,20.78251772456699,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,743,NA,NA,15.954426394668733,0.08523691141866191,0.016048770567144932,15.869189483250075,21.48465123822401,0.03332706834100541,0.006832471359503455,21.45132416988301,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,744,47.9983397854699,18.495874537361992,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,744,NA,NA,19.99390746164149,0.085734561311191,0.015865031731520797,19.908172900330303,25.46903100124455,0.03338171620490629,0.006777988908949802,25.43564928503964,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,745,28.76574268605974,14.877893580330742,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,745,NA,NA,19.62537301828492,0.08594402055947863,0.015981619779797535,19.53942899772544,25.359772734390308,0.0333463739362033,0.006703427878913759,25.326426360454107,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,746,19.738893641365898,13.003731264008415,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,746,NA,NA,18.218051366915752,0.08621875949425056,0.01597255082003194,18.131832607421497,23.605148566916633,0.03323672661222832,0.006662230117313758,23.571911840304406,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,747,13.848990466859606,11.940993229548136,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,747,NA,NA,17.756453572651807,0.0865045986100384,0.016143216098845274,17.669948974041763,24.26668742759097,0.03324705399722265,0.0066276086431089004,24.233440373593744,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,748,25.83342983987596,14.046158817079332,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,748,NA,NA,18.23052268061697,0.08658195797088124,0.016196461332665762,18.14394072264609,24.618222669759742,0.03342950828887394,0.00669725186084053,24.58479316147087,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,749,13.806267844306099,11.744888424873352,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,749,NA,NA,19.249950777659457,0.08677141020847602,0.016335594295312603,19.16317936745098,25.88783416301466,0.03339966750243148,0.006621459708617117,25.854434495512223,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,750,14.209731260935465,11.978439344300163,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,750,NA,NA,19.861567852799787,0.08702487726640734,0.016455854440419512,19.77454297553338,26.657717562813506,0.03352359934114012,0.006605552994497028,26.624193963472365,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,751,112.27093609174092,29.459067609575058,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,751,NA,NA,19.69755262091597,0.0871923673021357,0.016570345803731026,19.61036025361383,25.918386898940653,0.03330831461161833,0.006619037938159469,25.88507858432904,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,752,19.202164358562893,12.851406574249268,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,752,NA,NA,17.608261434177084,0.08721307740839625,0.016539142216275036,17.521048356768684,23.53842464852899,0.033533783717092806,0.006676661168837,23.5048908648119,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,753,68.93038810624017,23.264938857820297,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,753,NA,NA,16.23678038428843,0.08690771796751513,0.016368981003228665,16.149872666320917,21.943480794733063,0.033653940290900644,0.006731301424425188,21.90982685444216,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,754,20.43226432800293,13.392407496770224,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,754,NA,NA,16.172926316677806,0.08648376412010725,0.016125844170893647,16.0864425525577,21.760247532348707,0.03395436151364515,0.006851387331713557,21.726293170835064,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,755,24.831846051745945,14.137511385811699,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,755,NA,NA,15.906275569287553,0.08632743368738247,0.01589280235899952,15.819948135600173,21.57265589478381,0.034176492542035204,0.006868792558954357,21.538479402241776,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,756,41.24103702439202,18.10436737537384,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,756,NA,NA,17.56518473565283,0.08652773898969655,0.015829289034250887,17.478656996663126,23.015632687251937,0.03408033866648788,0.006785322284580319,22.981552348585453,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,757,32.34444183773465,15.399070474836561,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,757,NA,NA,17.785401513873843,0.08658872131707433,0.01560448400979636,17.698812792556765,24.199994160998738,0.03374537914485145,0.0066563727979686745,24.16624878185388,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,758,36.77214421166314,15.997309658262465,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,758,NA,NA,22.011594678194,0.08681255883295387,0.015703702781569767,21.924782119361048,28.884250368293117,0.03374782196002422,0.006660630626088742,28.850502546333093,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,759,14.303777032428318,12.124518579906887,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,759,NA,NA,22.322553143780414,0.08696718975562905,0.015839829169611727,22.235585954024785,29.2509869728061,0.03385501561015629,0.006683609726823725,29.217131957195946,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,760,14.213647339079115,12.114102549023098,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,760,NA,NA,18.890166932823917,0.08651847424104563,0.015815486940281412,18.80364845858287,25.67171000433656,0.03391178321180484,0.006683836791238989,25.637798221124754,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,761,18.139600978957283,12.632459229893154,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,761,NA,NA,18.834991445333763,0.0858582078258821,0.015803561929499433,18.749133237507877,24.844559997588945,0.033857624128710066,0.00666385151576969,24.810702373460238,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,762,13.731567607985603,11.686735961172316,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,762,NA,NA,16.643463256685024,0.08477926914857342,0.015805640023712753,16.558683987536448,22.546747231113542,0.03373180689674936,0.006656097795775768,22.513015424216796,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,763,61.825835943222046,21.369237462679546,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,763,NA,NA,17.823135954695918,0.08333460789521518,0.01559038586669127,17.739801346800697,23.805095232527925,0.03318084153071306,0.006583551900125526,23.77191439099721,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,764,24.920598639382256,14.012850324312845,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,764,NA,NA,17.832819468889298,0.08234059546392027,0.015507764792918812,17.75047887342538,23.8543897647545,0.033059049461384105,0.006663213240039265,23.821330715293115,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,765,110.7770750787523,30.00932346449958,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,765,NA,NA,19.132405841264507,0.08122142642529122,0.015180967174347646,19.05118441483922,24.880367357275777,0.03322572936561538,0.00672240719101422,24.847141627910162,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,766,25.160698042975532,14.129627704620361,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,766,NA,NA,19.351767153292418,0.08034319192902041,0.014813203748679532,19.2714239613634,26.03478420009808,0.03348567127335014,0.006671039918964426,26.001298528824726,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,767,32.32813760969374,15.448415676752726,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,767,NA,NA,18.36120881875964,0.0799643214893341,0.01453815576187462,18.281244497270308,25.389592643390003,0.033487181507790016,0.0066451772182712435,25.356105461882215,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,768,21.269871605767143,13.330991784731546,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,768,NA,NA,18.361790314625626,0.07962685863334244,0.01433496728422008,18.282163455992286,25.3638695133892,0.0336974979454517,0.006766380417422138,25.33017201544375,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,769,17.997937970691257,12.719671196407742,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,769,NA,NA,18.4038903768478,0.07927435675539224,0.014103148022794455,18.324616020092417,25.35086828511236,0.033270460694642526,0.006619393646638372,25.317597824417717,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,770,46.35444532500373,17.695154216554428,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,770,NA,NA,18.584897873084344,0.07896484715970636,0.014061085373773562,18.50593302592464,25.533175789533207,0.0328914079671452,0.006527468218065489,25.50028438156606,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,771,20.26052321328057,13.022710508770412,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,771,NA,NA,18.915815232083606,0.0789338896262871,0.01407795787017914,18.836881342457318,24.94140119628935,0.032753339393457495,0.006441953772331074,24.908647856895886,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,772,84.41258562935724,24.49266477425893,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,772,NA,NA,20.279928458279663,0.07892417818902257,0.014165928543977333,20.20100428009064,26.513278851747163,0.03309158289377667,0.0064952354646026994,26.480187268853385,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,773,29.902214341693455,15.955863025453356,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,773,NA,NA,21.00912772158308,0.07939661373385934,0.014358295865515125,20.92973110784923,27.065389109596417,0.0330499374240291,0.006450510085412899,27.03233917217239,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,774,13.844989803102282,11.815827012062073,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,774,NA,NA,19.38543797743491,0.08045526454069729,0.014648973262421055,19.30498271289422,25.358213051857202,0.03312167181957268,0.006486287556105694,25.325091380037634,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,775,13.764899518754747,11.909791297382778,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,775,NA,NA,19.695140115760626,0.08116235358557505,0.014871370240447724,19.613977762175054,26.750985322486326,0.033062972149727254,0.006562716853451486,26.7179223503366,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,776,14.563683006498549,12.342945337295532,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,776,NA,NA,20.513588637654568,0.08156414959827214,0.015123157669428955,20.4320244880563,27.876457954137894,0.03296721481486656,0.006581988734891506,27.843490739323027,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,777,18.43525195121765,13.09325275156233,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,777,NA,NA,20.36310431674658,0.08157939739754928,0.015137613290494588,20.281524919349025,28.353983823583704,0.03316640469280451,0.006657884808269809,28.320817418890897,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,778,25.316220733854507,14.289040843645731,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,778,NA,NA,20.378986253452034,0.0816200240097081,0.015061629277595348,20.29736622944233,27.717552783789824,0.03355427469853262,0.006720350398406004,27.683998509091293,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,779,104.52569031715393,28.054037041134304,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,779,NA,NA,20.11643224732346,0.0818261054112452,0.015026022464192827,20.034606141912214,27.30232987699865,0.03350578502245921,0.006670942329676248,27.268824091976192,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,780,31.481416914198135,15.064247661166721,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,780,NA,NA,19.89425010455405,0.08200861551286771,0.014995157039885167,19.812241489041185,26.236633801549075,0.03341508273760602,0.0066662110275090645,26.203218718811467,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,781,76.18709988064236,25.40507980187734,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,781,NA,NA,16.84861178319434,0.0827409134711114,0.014998145962676004,16.76587086972323,22.77640106203446,0.03361597425025099,0.006609859165018222,22.742785087784206,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,782,31.561654143863255,14.964578032493591,NA,NA,NA,NA,NA,NA,NA,NA,1152
waveform_context,rr_variability,TimesFM,8192,1024,8192,1024,782,NA,NA,17.095337516324847,0.08341900978689809,0.0151257067742415,17.01191850653795,23.070990717365834,0.03357492889281596,0.006588387816724939,23.03741578847302,1152
waveform_context,waveform_rr_variability,TimesFM,8192,1024,8192,1024,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
waveform_context,rr,TimesFM,8192,1024,8192,1024,783,46.9582626024882,18.112163172827827,NA,NA,NA,NA,NA,NA,NA,NA,1152
